  1  0.565
  1  0.594
  1  0.533
  1  0.571
  1  0.719
  1  0.662
  1  0.649
  1  0.625
  1  0.887
  1  0.591
  1  0.763
  1  0.624
  1  0.744
  1  1.061
  1  0.812
  1  0.547
  1  0.605
  1  0.568
  1  0.626
  1  0.533
  1  0.592
  1  0.657
  1  0.548
  1  0.957
  0  0.672
  0  0.550
  1  0.611
  1  0.666
  1  0.582
  1  1.029
  1  0.667
  1  0.575
  1  0.715
  1  0.783
  1  1.008
  1  0.689
  1  0.542
  1  0.609
  1  0.723
  1  0.629
  1  0.532
  1  0.687
  1  1.003
  1  0.836
  1  0.595
  1  0.551
  1  0.640
  1  0.589
  1  0.752
  1  0.703
  0  0.878
  1  0.615
  1  0.542
  1  1.132
  0  0.685
  1  0.679
  1  0.612
  1  0.584
  1  0.639
  1  0.567
  1  0.899
  1  0.691
  1  0.580
  1  0.577
  1  0.545
  1  0.832
  1  0.726
  1  0.780
  1  0.551
  1  0.720
  0  0.644
  1  0.565
  1  0.625
  1  0.695
  1  0.814
  1  0.650
  1  0.663
  1  0.562
  0  1.127
  1  0.659
  1  0.586
  1  0.789
  1  0.960
  1  0.808
  0  0.585
  1  0.655
  1  0.710
  1  0.603
  0  0.663
  0  0.651
  1  0.707
  1  0.685
  1  0.732
  0  0.834
  1  0.817
  1  0.689
  1  0.545
  1  0.656
  1  0.711
  1  0.800
  1  0.696
  1  0.815
  1  0.782
  1  0.583
  1  0.536
  1  0.740
  1  0.666
  1  0.566
  1  0.630
  0  0.645
  1  0.639
  1  0.808
  0  0.628
  1  0.757
  1  0.598
  1  0.713
  1  0.725
  1  0.593
  1  0.560
  1  0.572
  1  0.858
  1  0.724
  1  0.623
  1  0.901
  1  0.578
  1  0.550
  1  0.606
  0  0.575
  1  0.768
  1  0.554
  1  0.592
  1  0.624
  1  0.615
  1  0.568
  1  0.968
  0  0.712
  1  0.751
  1  0.609
  0  0.515
  1  0.544
  1  0.775
  1  0.734
  1  1.213
  1  0.625
  1  0.606
  1  0.778
  1  0.609
  1  0.757
  1  0.601
  1  0.628
  1  1.032
  1  0.967
  1  0.567
  1  0.655
  0  0.559
  1  0.547
  0  0.579
  1  0.664
  1  0.570
  1  0.809
  0  0.811
  1  0.738
  1  0.681
  1  0.703
  1  0.664
  1  0.579
  1  0.597
  1  0.682
  1  0.844
  0  0.562
  1  0.551
  1  1.173
  1  0.714
  1  0.554
  1  0.601
  1  0.831
  1  0.574
  1  0.839
  1  0.765
  1  0.914
  1  0.534
  1  0.575
  1  0.567
  1  0.668
  1  0.992
  1  0.623
  1  0.550
  1  0.773
  1  0.669
  1  0.573
  1  0.643
  1  0.807
  1  0.815
  1  0.978
  1  0.528
  0  0.562
  1  0.614
  1  0.655
  1  0.840
  1  0.772
