  1  0.521
  1  0.594
  1  0.605
  1  0.788
  1  0.665
  1  0.580
  1  0.581
  1  0.727
  0  0.693
  0  0.560
  1  0.601
  1  0.778
  1  0.804
  1  0.540
  1  0.665
  1  0.579
  1  0.608
  1  0.561
  1  0.552
  1  0.765
  1  0.556
  1  0.795
  1  0.600
  1  0.801
  1  0.583
  1  0.883
  1  0.551
  1  0.679
  1  0.723
  1  0.602
  1  0.540
  0  1.182
  1  0.724
  1  0.609
  0  0.730
  0  0.563
  1  0.657
  0  1.014
  1  0.581
  1  0.713
  1  0.688
  1  0.694
  0  0.770
  1  0.622
  0  0.558
  1  0.903
  1  0.823
  0  0.670
  1  0.563
  1  0.780
  1  0.709
  1  0.836
  1  0.833
  1  0.753
  1  0.596
  1  0.943
  1  0.592
  1  0.529
  1  0.617
  1  0.703
  1  0.725
  1  0.590
  1  0.587
  1  0.716
  1  0.838
  1  0.587
  1  0.767
  1  0.747
  1  0.588
  1  0.882
  1  0.561
  1  0.627
  1  0.853
  1  0.612
  1  0.618
  1  0.963
  1  0.856
  1  0.815
  1  0.685
  1  0.567
  1  0.768
  1  0.634
  1  0.642
  0  0.620
  0  0.737
  1  0.764
  0  0.542
  1  0.574
  1  0.743
  1  1.169
  1  0.674
  1  0.578
  0  0.546
  1  0.642
  1  0.627
  1  0.587
  1  0.572
  1  0.579
  1  0.542
  1  0.581
  1  0.570
  1  0.569
  1  0.613
  1  0.529
  1  0.952
  1  0.915
  1  1.066
  1  1.134
  1  0.592
  1  0.990
  1  0.957
  1  0.854
  1  0.810
  1  0.885
  1  1.002
  1  0.593
  1  0.775
  1  0.672
  1  1.082
  1  1.207
  1  0.693
  1  0.709
  1  0.520
  0  0.540
  1  0.675
  0  0.855
  1  0.734
  1  0.713
  1  0.845
  0  0.711
  1  0.940
  1  0.976
  1  0.574
  1  0.635
  1  0.528
  1  0.620
  1  0.699
  1  0.740
  1  0.779
  1  0.551
  1  1.031
  1  0.803
  1  0.781
  0  0.633
  1  0.949
  1  0.572
  1  0.872
  1  0.614
  1  0.988
  1  0.593
  1  0.606
  0  0.758
  1  1.274
  1  0.680
  1  0.624
  1  0.624
  1  0.689
  1  0.570
  1  0.584
  1  0.545
  1  0.562
  1  0.578
  0  0.788
  1  0.803
  1  0.752
  1  0.865
  1  0.573
  1  0.973
  1  0.750
  1  0.538
  0  0.559
  1  0.572
  1  0.527
  1  0.599
  1  0.587
  1  0.630
  1  1.128
  1  0.688
  1  0.688
  1  0.553
  1  1.211
  1  1.032
  0  1.098
  0  0.625
  1  0.672
  1  0.678
  1  0.563
  0  0.590
  1  0.598
  1  0.649
  1  0.883
  1  1.036
  1  0.722
  1  0.628
  1  0.617
  1  0.535
  1  1.003
  1  0.647
  1  0.651
  0  0.575
