  1  0.555
  1  0.586
  1  0.842
  1  0.595
  0  0.661
  1  0.596
  1  0.919
  1  0.743
  1  0.532
  1  0.603
  1  0.749
  0  0.679
  1  0.586
  1  0.616
  1  0.765
  1  0.531
  1  0.573
  1  0.570
  1  0.914
  1  0.666
  1  0.564
  1  0.698
  1  0.602
  1  0.573
  1  0.575
  1  0.551
  1  0.578
  1  0.715
  1  0.627
  1  0.769
  1  0.770
  1  0.603
  1  0.687
  1  0.643
  0  0.710
  1  0.607
  1  0.635
  1  0.856
  1  0.566
  1  0.768
  0  0.564
  1  0.803
  1  0.665
  1  1.139
  1  0.573
  1  0.535
  1  0.821
  1  0.707
  1  1.007
  1  0.538
  1  0.641
  1  0.607
  1  0.627
  1  0.676
  0  0.603
  1  0.798
  1  0.783
  1  0.543
  1  0.656
  1  0.594
  1  0.567
  1  0.776
  1  0.574
  1  0.571
  1  0.583
  0  0.612
  0  0.592
  1  0.587
  1  0.581
  1  0.626
  1  0.611
  1  0.610
  1  0.615
  1  0.583
  1  0.635
  1  0.582
  0  0.630
  0  0.616
  0  0.599
  1  0.572
  1  0.614
  1  0.596
  1  0.856
  1  0.601
  1  0.754
  1  0.678
  1  0.757
  1  0.578
  1  0.680
  1  0.632
  1  0.581
  1  0.552
  1  1.190
  0  0.661
  0  0.614
  1  0.543
  1  0.702
  0  0.702
  1  0.626
  1  0.645
  1  0.836
  1  0.610
  0  0.637
  1  0.839
  1  0.580
  1  0.594
  1  0.643
  1  0.761
  1  0.616
  0  0.971
  1  0.736
  1  1.459
  1  0.628
  1  0.602
  0  0.591
  1  0.654
  1  1.622
  1  0.547
  1  0.544
  1  0.654
  1  0.591
  0  0.544
  1  0.596
  1  0.782
  1  0.793
  1  0.673
  1  0.637
  1  0.620
  1  0.681
  1  0.768
  1  1.177
  1  0.882
  0  0.759
  1  0.568
  1  0.552
  1  0.534
  1  0.835
  1  0.912
  1  0.618
  1  0.693
  1  0.633
  1  0.527
  0  0.723
  1  1.060
  1  0.594
  1  0.588
  1  0.589
  1  0.625
  1  0.737
  1  0.563
  1  0.920
  1  0.549
  1  0.630
  0  0.572
  1  0.652
  1  0.652
  1  0.797
  1  0.712
  1  0.535
  1  0.651
  1  0.615
  1  0.579
  1  1.006
  1  0.583
  1  0.586
  1  0.586
  1  0.550
  1  1.081
  1  0.551
  1  0.546
  1  0.581
  1  0.657
  1  0.603
  1  0.742
  1  0.560
  1  0.909
  1  0.639
  1  0.632
  0  0.950
  1  0.580
  1  0.630
  1  0.629
  1  0.694
  1  0.683
  1  0.697
  1  0.560
  1  0.677
  0  0.753
  0  0.639
  1  0.650
  0  0.672
  1  0.990
  1  0.545
  1  0.796
  1  0.878
  1  0.699
  1  0.848
  0  0.660
  1  0.611
  1  0.679
