  1  0.714
  1  0.970
  1  0.556
  1  0.600
  1  0.551
  1  0.611
  0  0.605
  1  0.726
  1  0.672
  1  0.616
  1  0.633
  1  0.652
  1  0.568
  1  0.686
  1  0.744
  1  0.563
  1  0.591
  1  0.546
  1  0.560
  1  0.718
  0  0.572
  0  0.898
  1  0.620
  1  0.586
  0  0.575
  0  0.606
  1  0.773
  1  0.546
  1  0.710
  1  0.631
  1  0.566
  1  0.579
  1  0.563
  1  0.564
  0  0.734
  1  0.597
  0  0.564
  1  0.632
  1  0.593
  1  0.637
  1  0.579
  1  0.583
  0  0.589
  1  0.554
  1  0.575
  0  0.622
  1  0.543
  1  0.862
  1  0.604
  1  0.761
  1  0.570
  1  0.707
  1  0.651
  1  0.572
  1  0.910
  1  0.751
  1  0.813
  1  0.589
  1  0.543
  1  0.716
  1  0.616
  0  0.664
  1  0.538
  0  0.732
  0  0.671
  1  0.811
  1  0.594
  1  0.529
  1  0.591
  1  0.740
  1  1.167
  1  0.619
  1  0.730
  1  0.663
  1  0.599
  1  0.599
  1  0.605
  1  0.672
  1  0.585
  1  0.641
  0  0.624
  1  0.596
  0  0.552
  1  0.600
  0  0.822
  0  0.671
  1  0.796
  1  0.663
  1  0.595
  1  0.559
  1  0.699
  1  0.644
  1  0.658
  1  0.754
  1  0.576
  1  0.595
  1  0.574
  1  0.542
  1  0.857
  1  0.624
  0  0.553
  1  0.800
  1  0.711
  1  0.928
  1  0.607
  1  0.798
  1  0.792
  1  0.615
  1  0.715
  1  0.698
  0  0.549
  1  1.025
  1  0.703
  1  0.848
  1  0.654
  1  0.670
  0  0.569
  1  0.654
  0  0.592
  1  0.672
  1  0.784
  1  0.537
  1  0.524
  0  0.808
  1  1.152
  1  0.562
  1  0.985
  1  0.575
  1  0.520
  1  0.787
  0  0.720
  1  0.558
  1  0.575
  1  0.698
  1  1.022
  1  0.555
  0  0.534
  1  0.545
  1  0.582
  1  0.743
  1  0.563
  1  0.605
  1  0.619
  1  0.704
  1  0.549
  1  0.599
  1  0.821
  1  0.655
  0  0.687
  1  0.653
  1  0.739
  1  0.687
  1  0.604
  1  0.571
  1  0.536
  1  0.705
  1  0.636
  1  0.552
  1  0.965
  1  0.677
  0  0.615
  1  0.893
  1  0.659
  1  0.871
  1  0.805
  1  0.571
  1  0.610
  1  0.605
  1  0.725
  1  0.538
  1  0.842
  0  0.819
  1  0.590
  0  0.833
  1  0.551
  1  0.787
  1  0.607
  1  0.596
  1  0.538
  1  0.664
  1  0.772
  1  0.665
  1  0.529
  1  0.644
  1  0.607
  1  0.612
  1  0.711
  1  0.789
  1  0.757
  1  0.639
  1  0.697
  1  0.666
  1  0.777
  1  0.591
  1  0.706
  1  0.566
  1  0.852
  0  0.767
  1  0.699
  1  0.599
