  1  0.727
  1  0.661
  0  0.575
  1  0.671
  1  0.783
  1  0.586
  1  0.595
  1  0.557
  1  0.581
  1  0.877
  1  0.558
  1  0.656
  1  0.628
  1  0.589
  1  0.705
  1  0.747
  1  0.601
  1  0.864
  0  0.643
  1  0.556
  1  0.857
  1  0.572
  1  0.670
  1  0.569
  1  0.743
  1  0.703
  1  0.630
  1  0.555
  1  0.742
  1  0.553
  1  0.597
  1  0.553
  1  1.017
  1  0.839
  0  1.008
  1  1.042
  1  0.649
  1  0.770
  1  0.704
  0  0.612
  1  0.634
  1  0.743
  1  1.081
  1  0.591
  0  0.852
  0  0.609
  0  0.967
  0  0.941
  1  1.121
  1  0.648
  1  0.597
  1  0.649
  1  0.788
  1  0.542
  1  1.057
  1  0.559
  1  0.646
  1  0.750
  1  0.575
  1  0.552
  1  0.572
  1  0.751
  1  0.616
  1  0.612
  1  0.883
  1  0.638
  1  0.639
  1  0.723
  1  0.873
  0  0.977
  1  0.989
  0  0.969
  1  0.790
  1  0.651
  1  0.941
  1  0.570
  1  0.871
  1  0.564
  0  0.736
  1  1.033
  1  0.851
  1  0.646
  1  0.777
  1  0.634
  1  0.839
  1  0.991
  1  0.589
  1  1.003
  1  0.613
  1  0.814
  1  0.592
  1  0.780
  1  0.655
  1  0.574
  1  0.778
  1  0.629
  0  0.593
  1  0.810
  1  0.743
  1  0.637
  0  1.043
  1  0.607
  1  0.735
  1  1.032
  1  0.773
  1  1.152
  1  0.742
  1  0.541
  1  0.576
  1  0.596
  1  0.668
  0  0.747
  1  0.631
  1  0.964
  1  0.734
  1  0.595
  1  0.555
  1  0.549
  1  0.549
  1  0.838
  1  0.642
  1  0.771
  1  0.584
  1  0.636
  1  0.647
  1  0.729
  1  0.592
  1  0.571
  1  0.552
  1  0.878
  1  0.609
  1  0.551
  1  0.632
  0  0.758
  1  1.076
  1  0.818
  0  0.605
  1  0.621
  1  0.742
  1  0.821
  1  0.602
  1  0.682
  1  0.667
  1  0.849
  1  0.613
  0  1.033
  1  1.204
  1  0.594
  1  0.634
  1  0.593
  1  0.549
  0  0.618
  1  0.690
  1  0.855
  1  0.655
  1  0.788
  0  0.643
  1  0.587
  1  0.673
  1  0.617
  1  0.830
  0  0.861
  1  0.558
  1  0.615
  1  0.559
  1  0.728
  1  0.657
  1  0.572
  1  0.961
  1  0.573
  1  0.783
  1  0.532
  1  0.665
  1  0.840
  0  1.363
  1  0.618
  1  0.716
  1  0.554
  1  0.684
  1  0.643
  1  0.571
  1  0.929
  1  0.619
  1  0.633
  1  0.563
  1  0.562
  1  0.540
  1  0.596
  1  0.747
  1  0.660
  1  0.631
  1  0.756
  1  0.556
  1  0.850
  1  1.307
  0  0.725
  1  0.643
  1  0.767
  0  0.713
  1  0.837
