  1  0.688
  1  0.572
  1  0.692
  1  0.631
  1  0.651
  0  0.707
  1  0.596
  1  0.632
  0  0.631
  1  0.943
  0  0.619
  1  0.579
  1  0.748
  1  0.601
  1  0.763
  1  0.937
  1  0.560
  1  0.685
  1  0.859
  1  1.163
  1  1.049
  1  0.692
  1  1.232
  1  0.606
  1  0.753
  1  1.036
  0  0.568
  1  0.642
  1  0.575
  1  0.653
  1  0.861
  1  0.606
  1  1.468
  1  0.780
  1  0.703
  1  1.338
  0  0.563
  1  0.565
  1  0.539
  1  0.793
  1  0.718
  1  0.676
  1  0.531
  1  0.761
  1  0.643
  1  0.733
  1  0.586
  1  0.663
  1  0.592
  1  0.569
  1  0.810
  1  0.603
  1  0.596
  1  0.667
  1  0.564
  0  0.824
  1  0.627
  0  0.541
  1  0.645
  1  0.672
  1  0.573
  1  0.870
  1  0.534
  1  0.691
  1  0.929
  1  0.692
  0  0.609
  1  0.609
  1  0.660
  1  0.848
  1  1.171
  1  0.748
  1  0.684
  1  0.676
  0  0.770
  0  0.656
  1  0.805
  1  0.583
  1  1.139
  0  1.069
  1  0.622
  1  0.698
  1  1.274
  1  0.578
  1  0.944
  1  0.663
  1  0.724
  1  0.956
  1  0.763
  1  0.624
  1  0.698
  1  0.638
  1  0.587
  1  0.699
  0  0.576
  0  0.737
  1  0.608
  1  0.698
  1  0.709
  1  0.744
  1  0.554
  1  0.615
  1  0.638
  1  0.539
  1  0.634
  0  0.678
  0  0.621
  1  0.780
  0  0.708
  1  0.597
  1  0.570
  1  0.580
  0  0.811
  1  0.586
  1  0.697
  1  0.620
  1  0.873
  1  0.745
  1  1.101
  1  0.862
  1  0.602
  0  0.594
  1  0.657
  1  0.653
  1  0.584
  0  0.699
  1  0.560
  1  0.653
  1  0.592
  1  0.991
  1  0.589
  1  0.620
  1  0.648
  1  0.575
  1  0.998
  1  0.584
  1  0.844
  1  0.696
  1  0.752
  1  0.643
  1  0.614
  1  0.678
  1  0.586
  1  0.702
  1  0.722
  1  0.854
  1  0.645
  1  0.871
  1  0.636
  1  0.641
  1  0.628
  1  0.575
  1  0.649
  1  0.656
  1  0.660
  1  0.610
  1  0.767
  1  0.629
  1  0.595
  1  0.810
  1  0.549
  1  0.795
  1  0.627
  1  0.571
  0  0.567
  1  0.617
  1  0.630
  1  0.731
  0  0.672
  1  0.542
  1  0.548
  1  0.614
  1  0.613
  1  0.555
  1  0.569
  1  0.576
  1  1.121
  1  0.797
  0  0.670
  1  0.530
  1  0.573
  1  0.810
  1  0.628
  1  0.694
  1  0.836
  1  0.545
  1  0.864
  1  0.598
  0  1.014
  1  0.736
  1  0.547
  1  0.619
  1  0.544
  1  0.550
  1  0.706
  1  0.555
  0  0.878
  1  0.771
  1  0.765
  1  0.637
