  1  0.565
  1  0.837
  1  0.594
  1  0.878
  1  0.667
  1  0.628
  1  0.630
  1  0.677
  0  0.540
  1  0.570
  1  0.679
  0  0.597
  1  0.636
  0  0.738
  1  0.575
  0  0.628
  1  0.570
  1  0.590
  1  0.593
  0  0.703
  1  1.097
  0  0.550
  1  0.573
  1  0.641
  1  0.588
  1  0.667
  1  0.634
  1  0.656
  1  0.612
  1  0.707
  1  0.559
  1  0.612
  1  0.650
  1  0.529
  1  0.560
  1  0.666
  0  0.733
  1  0.655
  0  0.872
  1  0.549
  1  0.545
  1  0.672
  0  0.576
  1  0.748
  1  0.585
  1  0.680
  1  0.562
  0  0.675
  1  0.545
  1  0.632
  1  0.644
  1  1.116
  1  0.554
  1  0.674
  1  0.666
  1  0.693
  1  0.604
  1  0.593
  1  0.546
  1  0.553
  0  0.729
  1  0.880
  1  0.608
  1  0.778
  1  0.542
  1  0.816
  1  0.656
  1  0.649
  0  0.696
  1  0.830
  1  0.679
  1  0.592
  0  0.541
  1  0.709
  1  1.052
  1  0.642
  0  0.803
  1  0.712
  1  0.577
  1  0.776
  1  0.572
  1  0.609
  1  0.680
  1  1.003
  1  0.914
  1  0.686
  1  0.800
  1  1.046
  1  0.703
  1  0.586
  0  0.644
  1  0.532
  1  0.567
  1  0.611
  1  0.673
  1  0.671
  1  0.708
  1  0.603
  1  0.657
  1  0.588
  1  0.684
  1  0.854
  1  0.761
  1  0.729
  1  1.081
  0  0.681
  1  0.599
  1  0.822
  0  0.553
  1  0.678
  1  0.723
  1  0.548
  0  0.568
  1  0.615
  1  0.634
  1  0.805
  1  0.592
  1  0.539
  1  0.618
  1  0.806
  1  0.665
  1  0.709
  1  0.702
  1  0.658
  1  0.835
  1  1.244
  1  0.645
  0  1.338
  1  0.773
  1  0.548
  1  0.704
  0  0.721
  1  1.014
  1  0.635
  1  0.743
  1  0.625
  1  0.568
  1  0.548
  0  0.599
  1  0.604
  1  0.576
  1  0.811
  1  1.316
  1  0.607
  1  0.645
  1  0.667
  1  0.628
  1  0.612
  1  0.578
  1  0.753
  0  0.605
  1  0.579
  1  0.707
  0  0.589
  1  0.602
  1  0.531
  1  0.739
  1  0.864
  1  1.010
  1  0.687
  1  0.573
  1  0.606
  1  1.015
  1  0.820
  1  0.605
  0  0.662
  1  0.595
  1  0.654
  1  0.558
  1  0.611
  1  0.629
  0  0.665
  1  0.593
  1  0.764
  1  0.697
  1  0.612
  0  0.647
  1  0.592
  1  1.111
  1  0.577
  1  0.770
  1  1.395
  1  0.754
  1  0.638
  1  0.565
  1  0.561
  1  0.949
  1  0.612
  1  0.812
  1  0.894
  1  0.790
  1  0.656
  1  0.755
  1  0.615
  1  0.577
  1  0.550
  1  0.562
  1  0.773
  1  0.705
  1  0.704
