  0  0.596
  1  0.581
  1  0.567
  1  0.990
  1  0.881
  1  0.609
  1  0.865
  1  0.583
  1  0.601
  1  0.636
  1  0.792
  1  0.733
  1  0.544
  1  0.854
  1  0.647
  1  0.712
  1  0.806
  1  0.994
  1  0.880
  1  0.529
  1  0.563
  1  0.728
  1  0.698
  1  0.553
  1  0.627
  1  0.547
  1  0.532
  1  0.738
  1  0.571
  1  0.589
  1  0.644
  1  0.551
  1  0.675
  1  0.578
  1  0.664
  0  0.612
  1  0.528
  1  1.188
  1  0.728
  1  0.583
  1  0.634
  1  0.643
  1  0.593
  1  0.541
  1  1.008
  0  0.670
  1  0.718
  1  0.546
  1  0.570
  1  0.556
  1  0.771
  1  0.703
  1  0.770
  1  0.978
  1  0.653
  1  1.043
  1  0.626
  1  0.730
  1  0.674
  1  0.816
  1  0.880
  1  0.613
  1  0.532
  1  0.581
  1  0.776
  1  0.625
  1  0.700
  1  0.684
  1  0.608
  1  0.660
  1  0.581
  1  0.658
  1  0.590
  1  0.622
  1  0.611
  0  0.793
  0  0.595
  1  0.571
  1  0.799
  1  0.559
  1  0.704
  1  0.647
  0  0.754
  1  0.729
  0  0.635
  1  0.620
  1  0.718
  1  0.830
  1  0.641
  1  0.672
  1  0.764
  1  0.795
  1  0.796
  1  0.775
  1  0.818
  1  0.649
  1  0.564
  1  0.782
  1  0.812
  1  0.567
  1  0.753
  1  0.781
  0  0.559
  1  0.569
  1  0.656
  0  0.728
  1  0.551
  1  0.624
  1  0.564
  0  0.715
  1  0.652
  1  0.613
  1  0.744
  1  0.879
  1  0.703
  0  0.681
  0  0.554
  1  0.557
  1  0.547
  1  0.561
  1  0.584
  1  0.572
  1  0.650
  1  0.583
  1  0.655
  1  0.639
  1  0.656
  1  0.725
  1  0.547
  0  0.693
  1  0.783
  1  0.571
  1  0.896
  1  0.707
  1  0.575
  1  0.749
  1  1.223
  1  0.589
  1  0.660
  0  0.550
  1  0.549
  0  0.664
  1  0.797
  1  0.594
  1  0.567
  1  0.636
  1  0.787
  1  0.919
  1  0.819
  1  0.606
  1  0.550
  1  0.527
  1  0.529
  1  0.920
  1  0.674
  1  0.630
  1  0.877
  1  0.655
  1  0.692
  1  0.808
  1  0.684
  0  0.571
  1  0.593
  1  0.594
  1  0.703
  1  0.635
  1  0.702
  1  0.652
  1  0.555
  1  0.638
  1  0.682
  1  1.009
  1  0.817
  1  0.605
  1  0.639
  0  0.547
  1  0.546
  0  0.748
  1  0.652
  1  0.615
  0  0.861
  1  0.796
  1  0.558
  1  0.578
  1  0.613
  1  0.710
  1  0.537
  1  0.584
  1  0.920
  1  0.649
  1  0.647
  1  0.626
  1  0.677
  1  0.600
  1  0.575
  1  0.641
  1  0.533
  1  0.633
  1  0.757
  1  0.781
