  1  0.989
  1  0.701
  1  0.582
  1  0.628
  0  0.644
  0  0.583
  1  0.696
  1  0.589
  1  0.692
  0  0.559
  1  0.570
  1  0.598
  0  0.589
  1  0.787
  1  0.619
  0  0.576
  0  0.736
  0  0.532
  1  0.615
  1  0.562
  1  0.855
  1  0.653
  1  0.647
  0  0.673
  1  0.536
  1  0.584
  1  0.642
  1  0.574
  1  0.891
  1  0.670
  1  0.712
  1  0.620
  1  0.566
  1  0.831
  0  0.671
  1  0.565
  1  0.538
  1  0.535
  1  0.809
  1  0.583
  1  0.664
  1  0.554
  1  0.747
  1  0.946
  1  0.607
  1  0.675
  1  0.686
  1  0.605
  1  0.718
  0  0.664
  1  0.575
  1  0.646
  1  0.652
  1  0.719
  1  0.739
  1  0.532
  1  0.896
  1  0.624
  1  0.547
  1  0.911
  0  0.553
  0  0.620
  0  0.697
  1  0.657
  1  0.573
  1  0.582
  1  0.567
  1  0.705
  1  0.932
  1  0.684
  1  1.173
  1  0.569
  1  0.640
  1  0.577
  1  0.559
  1  0.657
  1  0.714
  1  0.640
  1  0.630
  1  0.614
  1  0.549
  1  0.614
  1  0.675
  1  0.551
  1  0.724
  0  0.623
  1  0.898
  1  0.678
  1  0.664
  1  0.584
  0  0.604
  0  0.698
  1  0.595
  1  0.713
  1  0.741
  1  0.737
  1  0.569
  1  0.715
  1  0.709
  1  0.534
  1  0.594
  1  0.812
  1  1.127
  0  0.603
  1  0.585
  1  0.894
  1  0.687
  1  0.655
  1  0.665
  1  0.791
  1  0.555
  1  0.562
  1  0.829
  1  0.647
  1  0.588
  1  0.536
  1  0.590
  0  0.581
  1  0.663
  1  0.946
  1  0.588
  1  0.645
  1  0.587
  1  0.546
  1  0.544
  1  0.782
  1  0.711
  1  0.725
  1  0.584
  1  0.770
  1  0.934
  0  0.717
  1  0.633
  1  0.559
  1  0.704
  1  0.803
  0  0.602
  1  0.793
  1  0.622
  1  0.713
  0  0.551
  1  0.681
  1  0.710
  1  0.678
  1  0.633
  1  1.132
  1  0.588
  1  0.933
  1  0.595
  1  0.578
  1  0.627
  1  0.888
  1  0.910
  1  0.610
  1  0.594
  1  1.128
  1  0.549
  1  0.650
  1  0.606
  1  0.599
  1  0.610
  1  0.819
  1  0.572
  1  0.710
  1  0.840
  1  0.656
  0  0.836
  1  0.798
  1  0.680
  1  0.587
  1  0.626
  1  0.759
  1  0.519
  1  0.786
  1  0.580
  1  0.647
  1  0.933
  1  0.941
  1  0.575
  1  0.850
  1  0.723
  1  0.681
  1  0.853
  1  0.880
  0  0.580
  1  0.672
  1  0.617
  1  0.557
  1  0.557
  1  0.650
  1  0.622
  1  0.595
  1  0.628
  1  0.692
  1  0.792
  1  0.622
  1  0.583
  1  0.686
  0  0.755
  1  0.901
